Date Kog.,Sample Year,Cumulative CPUE,Species,SpeciesRun,Run,Project
07/17,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2009,3.896,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2009,3.896,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2009,3.896,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2009,5.342,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2009,5.342,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2009,6.074,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2009,14.002,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2009,16.92,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2009,17.62,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2009,34,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2009,64.476,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2009,106.134,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2009,114.134,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2009,117.874,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2009,120.975,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2009,123.99,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2009,125.766,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2009,137.473,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2009,152.436,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2009,158.421,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2009,192.707,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2009,228.739,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2009,240.634,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2009,255.136,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2009,258.886,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2009,260.372,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2009,267.186,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2009,272.452,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2009,277.686,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2009,280.001,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2008,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2008,0.854,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2008,0.854,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2008,3.854,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2008,4.623,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2008,7.031,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2008,11.085,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2008,12.718,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2008,15.118,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2008,17.433,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2008,18.986,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2008,19.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2008,24.271,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2008,32.76,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2008,35.098,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2008,37.642,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2008,38.392,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2008,38.392,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2008,44.802,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2008,62.344,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2008,82.478,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2008,87.828,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2008,92.443,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2008,92.443,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2008,97.324,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2008,109.956,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2008,115.256,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2008,123.31,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2008,144.725,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2008,152.249,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2008,162.815,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2008,186.249,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2008,193.656,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2008,204.632,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2008,212.251,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2007,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2007,0.727,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2007,1.486,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2007,1.486,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2007,3.01,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2007,3.779,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2007,4.524,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2007,17.575,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2007,24.16,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2007,25.679,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2007,30.179,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2007,56.125,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2007,101.342,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2007,125.801,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2007,127.33,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2007,128.071,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2007,138.222,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2007,180.486,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2007,292.744,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2007,312.873,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2007,318.173,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2007,324.347,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2007,331.292,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2007,334.273,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2007,338.731,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2007,347.112,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2007,350.169,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2007,350.914,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2007,353.07,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2007,359.127,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2007,375.955,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2007,384.179,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2007,386.479,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2007,407.182,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2006,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2006,0.803,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2006,3.875,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2006,5.826,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2006,13.014,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2006,20.287,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2006,24.241,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2006,28.827,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2006,29.526,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2006,30.834,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2006,30.834,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2006,33.394,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2006,33.394,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2006,34.664,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2006,35.968,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2006,36.693,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2006,38.337,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2006,39.916,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2006,52.384,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2006,56.401,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2006,59.879,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2006,75.363,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2006,78.606,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2006,97.43,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2006,103.684,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2006,146.527,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2006,164.956,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2006,169.108,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2006,169.108,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2006,172.287,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2006,178.501,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2006,180.134,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2006,192.602,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2006,193.386,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2006,201.549,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2005,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2005,1.658,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2005,4.735,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2005,7.201,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2005,9.621,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2005,10.376,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2005,11.895,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2005,11.895,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2005,14.352,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2005,39.18,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2005,76.792,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2005,89.911,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2005,95.244,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2005,99.815,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2005,104.358,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2005,112.125,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2005,116.008,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2005,126.271,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2005,131.69,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2005,134.699,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2005,145.134,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2005,156.74,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2005,166.989,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2005,177.256,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2005,186.886,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2005,204.983,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2005,211.217,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2005,227.769,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2005,235.622,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2005,248.833,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2005,252.82,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2005,255.063,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/29,2005,269.817,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2004,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2004,0.755,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2004,0.755,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2004,0.755,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2004,0.755,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2004,0.755,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2004,0.755,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2004,2.281,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2004,10.331,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2004,15.254,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2004,15.254,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2004,16.018,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2004,16.018,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2004,16.018,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2004,21.018,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2004,42.32,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2004,57.32,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2004,62.722,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2004,64.163,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2004,68.059,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2004,91.261,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2004,96.43,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2004,98.76,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2004,105.266,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2004,113.59,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2004,115.935,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2004,135.651,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2004,164.26,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2004,165.813,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2004,167.322,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2004,168.827,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2004,180.679,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2004,192.458,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2004,268.248,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2003,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2003,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2003,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2003,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2003,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2003,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2003,0.748,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2003,1.532,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2003,1.532,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2003,1.532,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2003,1.532,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2003,9.302,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2003,13.342,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2003,18.372,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2003,18.372,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2003,19.183,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2003,21.575,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2003,21.575,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2003,87.235,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2003,146.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2003,158.628,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2003,158.628,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2003,159.442,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2003,159.442,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2003,164.879,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2003,178.507,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2003,187.22,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2003,225.76,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2003,228.313,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2003,293.032,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2003,487.588,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2003,524.028,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2003,538.626,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2003,552.79,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2003,555.206,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2003,557.622,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2003,567.919,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2003,613.324,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2003,641.861,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2003,656.025,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2003,660.857,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2003,664.078,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2003,664.078,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2003,668.364,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2002,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2002,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2002,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2002,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2002,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2002,0.797,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2002,3.054,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2002,3.054,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2002,5.362,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2002,5.362,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2002,6.129,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2002,6.129,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2002,12.205,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2002,18.095,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2002,36.719,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2002,47.695,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2002,76.845,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2002,92.279,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2002,112.969,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2002,118.495,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2002,140.103,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2002,227.376,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2002,278.717,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2002,310.562,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2002,333.713,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2002,341.932,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2002,345.945,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2002,364.466,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2002,368.569,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2002,371.741,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2002,372.533,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2002,373.415,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2002,374.445,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2002,377.562,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2001,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2001,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2001,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2001,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2001,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2001,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2001,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2001,0.976,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2001,2.555,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2001,2.555,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2001,2.555,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2001,3.329,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2001,3.329,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2001,3.329,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2001,4.081,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2001,7.138,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2001,7.138,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2001,12.138,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2001,25.75,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2001,35.686,Coho,Coho,Single Run,Lower Yukon Test Fishing
