Date Kog.,Sample Year,Cumulative CPUE,Species,SpeciesRun,Run,Project
08/30,2011,1965.172,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/31,2011,1987.326,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/01,2011,2018.826,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/02,2011,2030.826,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/03,2011,2040.637,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/04,2011,2046.675,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/05,2011,2059.365,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/06,2011,2084.411,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/07,2011,2100.147,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/08,2011,2126.171,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/09,2011,2141.857,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/10,2011,2151.387,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/11,2011,2160.917,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/12,2011,2169.836,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/13,2011,2175.951,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/14,2011,2178.222,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/15,2011,2179.756,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/16,2011,2193.47,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/17,2011,2196.899,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/18,2011,2200.328,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/19,2011,2200.328,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/20,2011,2200.328,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2010,18.541,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2010,57.095,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2010,141.525,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2010,186.14,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2010,198.254,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2010,203.093,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2010,204.607,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2010,237.402,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2010,254.058,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2010,265.801,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2010,268.079,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2010,272.709,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2010,299.059,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2010,328.104,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2010,333.559,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2010,338.728,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2010,341.021,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2010,341.744,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2010,363.359,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2010,364.104,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2010,364.863,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2010,489.054,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2010,508.677,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2010,508.677,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2010,573.691,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2010,704.051,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2010,718.379,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2010,722.837,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2010,728.137,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2010,728.914,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2010,850.189,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2010,1074.87,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2010,1171.444,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2010,1227.66,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2010,1275.519,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2010,1283.769,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2010,1287.543,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2010,1299.369,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2010,1337.567,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2010,1357.691,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2010,1360.739,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2010,1362.287,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2010,1366.183,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2010,1373.128,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/29,2010,1401.59,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/30,2010,1403.898,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/31,2010,1455.436,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/01,2010,1469.647,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/02,2010,1475.049,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/03,2010,1479.592,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/04,2010,1479.592,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/05,2010,1479.592,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/06,2010,1480.344,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/07,2010,1481.103,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/08,2010,1481.103,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/09,2010,1481.103,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/10,2010,1481.103,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/11,2010,1481.87,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/12,2010,1483.389,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/13,2010,1483.389,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/14,2010,1483.389,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/15,2010,1484.153,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2009,4.528,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2009,9.071,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2009,12.099,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2009,13.558,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2009,13.558,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2009,14.347,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2009,14.347,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2009,17.356,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2009,17.356,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2009,18.967,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2009,19.739,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2009,21.268,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2009,21.268,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2009,22.035,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2009,43.074,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2009,61.36,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2009,63.624,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2009,67.961,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2009,69.442,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2009,70.905,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2009,77.391,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2009,80.309,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2009,95.703,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2009,120.629,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2009,177.137,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2009,198.899,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2009,200.745,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2009,204.485,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2009,205.725,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2009,206.931,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2009,209.891,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2009,228.037,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2009,235.219,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2009,240.606,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2009,288.125,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2009,304.211,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2009,309.809,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2009,323.585,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2009,328.085,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2009,332.543,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2009,333.3,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2009,346.09,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2009,354.314,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2009,357.401,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2008,3.859,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2008,11.502,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2008,13.724,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2008,13.724,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2008,13.724,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2008,22.925,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2008,30.617,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2008,38.486,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2008,49.666,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2008,58.187,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2008,66.728,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2008,108.943,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2008,147.193,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2008,149.501,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2008,184.016,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2008,258.611,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2008,290.448,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2008,325.648,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2008,345.712,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2008,349.595,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2008,352.623,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2008,354.887,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2008,371.093,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2008,372.651,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2008,374.347,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2008,375.097,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2008,375.886,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2008,384.432,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2008,571.01,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2008,600.809,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2008,608.452,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2008,616.144,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2008,616.144,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2008,620.212,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2008,627.642,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2008,629.156,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2008,630.767,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2008,663.259,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2008,669.278,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2008,678.335,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2008,704.194,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2008,751.601,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2008,788.186,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2008,791.996,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2007,4.472,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2007,13.199,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2007,15.607,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2007,16.407,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2007,20.367,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2007,23.535,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2007,23.535,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2007,23.535,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2007,24.297,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2007,24.297,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2007,25.042,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2007,25.804,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2007,29.601,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2007,29.601,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2007,30.363,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2007,30.363,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2007,30.363,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2007,43.414,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2007,58.048,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2007,58.807,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2007,59.557,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2007,175.593,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2007,323.767,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2007,381.856,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2007,384.913,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2007,388.617,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2007,399.493,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2007,488.55,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2007,645.711,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2007,678.227,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2007,685.041,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2007,693.53,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2007,701.247,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2007,707.21,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2007,715.383,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2007,716.907,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2007,717.671,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2007,718.416,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2007,731.35,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2007,825.987,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2007,887.69,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2007,916.849,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2007,921.45,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2007,991.993,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2006,78.476,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2006,88.14,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2006,92.208,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2006,93.044,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2006,93.044,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2006,105.973,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2006,108.341,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2006,109.133,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2006,111.533,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2006,117.114,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2006,117.114,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2006,198.522,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2006,251.205,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2006,341.455,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2006,415.221,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2006,458.714,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2006,517.568,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2006,536.433,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2006,539.049,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2006,542.258,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2006,556.338,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2006,593.052,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2006,606.385,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2006,616.168,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2006,619.793,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2006,619.793,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2006,621.372,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2006,785.528,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2006,807.62,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2006,811.968,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2006,853.775,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2006,864.316,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2006,898.826,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2006,914.461,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2006,1020.775,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2006,1060.147,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2006,1068.452,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2006,1069.271,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2006,1092.317,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2006,1108.628,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2006,1111.077,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2006,1116.532,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2006,1145.552,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2006,1154.532,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2005,11.502,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2005,25.807,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2005,176.411,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2005,258.201,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2005,283.968,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2005,286.218,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2005,287.015,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2005,287.772,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2005,289.306,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2005,290.078,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2005,293.924,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2005,296.202,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2005,301.535,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2005,391.898,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2005,430.36,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2005,664.607,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2005,688.002,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2005,688.757,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2005,691.795,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2005,692.552,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2005,769.549,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2005,1034.377,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2005,1122.138,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2005,1173.842,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2005,1192.89,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2005,1205.842,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2005,1227.041,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2005,1234.808,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2005,1237.915,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2005,1266.336,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2005,1284.142,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2005,1291.666,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2005,1311.492,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2005,1365.378,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2005,1407.229,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2005,1458.566,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2005,1507.455,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2005,1571.225,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2005,1619.848,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2005,1664.41,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2005,1696.803,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2005,1715.152,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2005,1726.315,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2005,1738.278,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/29,2005,1767.786,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2004,0,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2004,0,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2004,0.762,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2004,46.43,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2004,59.65,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2004,79.586,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2004,84.953,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2004,86.511,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2004,87.303,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2004,88.072,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2004,93.355,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2004,94.913,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2004,94.913,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2004,95.677,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2004,95.677,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2004,103.201,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2004,270.324,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2004,363.909,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2004,379.909,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2004,392.061,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2004,394.354,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2004,398.238,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2004,400.516,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2004,466.945,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2004,520.199,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
